doc_id,business_id,business_name,text,original_text,source,tags
rev_978_5,50069883,Unknown,on the other hand if youre trying to kick your micky dees habit the experience youll routinely receive at this restaurant may help you do it,On the other hand; if you're trying to kick your Micky Dee's habit the experience you'll routinely receive at this restaurant may help you do it,review,contamination
rev_980_2,50015987,Unknown,尉this one happens to be very clean and nearly nice on the inside,"尉This one happens to be very clean and nearly ""nice"" on the inside",review,contamination
rev_980_15,50015987,Unknown,尉frustrated and hating myself for giving this place yet another shot i left without food and vowed never to return,"尉Frustrated and hating myself for giving this place yet another shot, I left without food and vowed NEVER TO RETURN",review,"pests,temperature"
rev_982_0,50177858,Unknown,much rather go to the one in north ridgeville because of 1,"Much rather go to the one in North Ridgeville, because of 1",review,pests
rev_986_2,50101639,Unknown,its super clean inside at least when i went though we actually had to ask someone where the trashcan was since it was hidden around a corner,It's super clean inside (at least when I went) though we actually had to ask someone where the trashcan was since it was hidden around a corner,review,contamination
rev_986_7,50101639,Unknown,i even had two people behind me decide to leave after they had ordered and i wasnt the one holding up the line,"I even had two people behind me decide to leave after they had ordered, and I wasn't the one holding up the line",review,temperature
rev_990_2,50115404,Unknown,it was in a huge crumpled bag so the thought crossed my mind that it was returned by somebody,"It was in a huge, crumpled bag so the thought crossed my mind that it was returned by somebody",review,contamination
rev_992_2,50100875,Unknown,尉i do like the fact that its one of the few in the area that still have an outdoor playground but the lack of cover for outdoor tables makes eating outdoors rather unpleasant,"尉I do like the fact that it's one of the few in the area that still have an outdoor playground, but the lack of cover for outdoor tables makes eating outdoors rather unpleasant",review,pests
rev_992_4,50100875,Unknown,尉unfortunately some of the employees are more interested in chatting with one another than serving customers and if you have a group of people paying separately but eating together there is an annoying tendency to refuse to take your orders at the same time  meaning the first persons food is cold by 尉the time the last person is served,"尉Unfortunately, some of the employees are more interested in chatting with one another than serving customers, and if you have a group of people paying separately but eating together there is an annoying tendency to refuse to take your orders at the same time - meaning the first person's food is cold by 尉the time the last person is served",review,"pests,temperature"
rev_992_6,50100875,Unknown,尉i cant say that it came from the sandwich or course but i can provide this information and let others draw their own logical conclusions,"尉I can't say that it came from the sandwich, or course, but I can provide this information and let others draw their own logical conclusions",review,contamination
rev_993_0,50144710,Unknown,i normally try to hit up this location when im at the sams gas station across the parking,I normally try to hit up this location when I'm at the Sam's gas station across the parking,review,contamination
rev_993_4,50144710,Unknown,i was here the other day for a redbox movie and got a drinkthe staff is normally pretty courteous but that drivethru issue really brings down their rating in my mind,I was here the other day for a Redbox movie and got a drink---the staff is normally pretty courteous but that drive-thru issue really brings down their rating in my mind,review,pests
rev_994_0,41280104,Unknown,horrible servicecold foodemployees are so ghetto,horrible servicecold foodemployees are so ghetto,review,temperature
rev_995_6,50110911,Unknown,oh who am i kidding its always hot but on june 8th it was a little bit hotter,"Oh, who am I kidding, it's always hot but on June 8th, it was a little bit hotter",review,temperature
rev_996_0,41248529,Unknown,not very clean,Not very clean,review,contamination
rev_996_2,41248529,Unknown,尉 i ordered hot cakes and they said it would be 20 min wait,尉 I ordered hot cakes and they said it would be 20 min wait,review,temperature
rev_998_2,41064439,Unknown,corporate should totally come down and reevaluate this place,Corporate should totally come down and reevaluate this place,review,pests
rev_1000_4,50097034,Unknown,how frustrating is that to go stop there and get out of my car and waste 510 minutes on my way to work for them not to have it,How frustrating is that to go stop there and get out of my car and waste 5-10 minutes on my way to work for them not to have it,review,pests
